"","tucaseid","region","state","sex","age","edu","race","hispanic","country_born","citizen","marital","home_type","famincome","tuyear","diary_mo","diary_day","holiday","occup_code","ind_code","labor_status","student_status","ptft","work_class","hourly_wage","weekly_earn","work_hrs_week","mult_jobs","partner_hh","partner_works","partner_ptft","hh_size","hh_child","hh_child_youngest_age","wt","sleeping","housework","telephone","volunteer","playing_sports","religious_activities","eating","shopping","research_homework","class","working","HHchildcare","HHadultcare","attending_socials","tiercode","dur"
"357",20160303160878,"west","HI","female",47,"bachelor's degree","White only","no","US","yes","married","rent","75000-99999",2016,3,30,"no",NA,NA,"not_in_labor_force","no",NA,NA,NA,NA,NA,NA,"none",NA,NA,3,"yes",17,7775813.446951,420,15,90,NA,NA,NA,65,15,NA,NA,NA,30,10,NA,20904,10
"358",20160303160878,"west","HI","female",47,"bachelor's degree","White only","no","US","yes","married","rent","75000-99999",2016,3,30,"no",NA,NA,"not_in_labor_force","no",NA,NA,NA,NA,NA,NA,"none",NA,NA,3,"yes",17,7775813.446951,420,15,90,NA,NA,NA,65,15,NA,NA,NA,30,10,NA,30110,45
"359",20160303160878,"west","HI","female",47,"bachelor's degree","White only","no","US","yes","married","rent","75000-99999",2016,3,30,"no",NA,NA,"not_in_labor_force","no",NA,NA,NA,NA,NA,NA,"none",NA,NA,3,"yes",17,7775813.446951,420,15,90,NA,NA,NA,65,15,NA,NA,NA,30,10,NA,30111,30
"360",20160303160878,"west","HI","female",47,"bachelor's degree","White only","no","US","yes","married","rent","75000-99999",2016,3,30,"no",NA,NA,"not_in_labor_force","no",NA,NA,NA,NA,NA,NA,"none",NA,NA,3,"yes",17,7775813.446951,420,15,90,NA,NA,NA,65,15,NA,NA,NA,30,10,NA,30112,4
"361",20160303160878,"west","HI","female",47,"bachelor's degree","White only","no","US","yes","married","rent","75000-99999",2016,3,30,"no",NA,NA,"not_in_labor_force","no",NA,NA,NA,NA,NA,NA,"none",NA,NA,3,"yes",17,7775813.446951,420,15,90,NA,NA,NA,65,15,NA,NA,NA,30,10,NA,30503,7
"362",20160303160878,"west","HI","female",47,"bachelor's degree","White only","no","US","yes","married","rent","75000-99999",2016,3,30,"no",NA,NA,"not_in_labor_force","no",NA,NA,NA,NA,NA,NA,"none",NA,NA,3,"yes",17,7775813.446951,420,15,90,NA,NA,NA,65,15,NA,NA,NA,30,10,NA,30504,10
"363",20160303160878,"west","HI","female",47,"bachelor's degree","White only","no","US","yes","married","rent","75000-99999",2016,3,30,"no",NA,NA,"not_in_labor_force","no",NA,NA,NA,NA,NA,NA,"none",NA,NA,3,"yes",17,7775813.446951,420,15,90,NA,NA,NA,65,15,NA,NA,NA,30,10,NA,70104,15
"364",20160303160878,"west","HI","female",47,"bachelor's degree","White only","no","US","yes","married","rent","75000-99999",2016,3,30,"no",NA,NA,"not_in_labor_force","no",NA,NA,NA,NA,NA,NA,"none",NA,NA,3,"yes",17,7775813.446951,420,15,90,NA,NA,NA,65,15,NA,NA,NA,30,10,NA,110101,65
"365",20160303160878,"west","HI","female",47,"bachelor's degree","White only","no","US","yes","married","rent","75000-99999",2016,3,30,"no",NA,NA,"not_in_labor_force","no",NA,NA,NA,NA,NA,NA,"none",NA,NA,3,"yes",17,7775813.446951,420,15,90,NA,NA,NA,65,15,NA,NA,NA,30,10,NA,120101,105
"366",20160303160878,"west","HI","female",47,"bachelor's degree","White only","no","US","yes","married","rent","75000-99999",2016,3,30,"no",NA,NA,"not_in_labor_force","no",NA,NA,NA,NA,NA,NA,"none",NA,NA,3,"yes",17,7775813.446951,420,15,90,NA,NA,NA,65,15,NA,NA,NA,30,10,NA,120303,144
"367",20160303160878,"west","HI","female",47,"bachelor's degree","White only","no","US","yes","married","rent","75000-99999",2016,3,30,"no",NA,NA,"not_in_labor_force","no",NA,NA,NA,NA,NA,NA,"none",NA,NA,3,"yes",17,7775813.446951,420,15,90,NA,NA,NA,65,15,NA,NA,NA,30,10,NA,160101,90
"368",20160303160878,"west","HI","female",47,"bachelor's degree","White only","no","US","yes","married","rent","75000-99999",2016,3,30,"no",NA,NA,"not_in_labor_force","no",NA,NA,NA,NA,NA,NA,"none",NA,NA,3,"yes",17,7775813.446951,420,15,90,NA,NA,NA,65,15,NA,NA,NA,30,10,NA,180280,50
"369",20160303160878,"west","HI","female",47,"bachelor's degree","White only","no","US","yes","married","rent","75000-99999",2016,3,30,"no",NA,NA,"not_in_labor_force","no",NA,NA,NA,NA,NA,NA,"none",NA,NA,3,"yes",17,7775813.446951,420,15,90,NA,NA,NA,65,15,NA,NA,NA,30,10,NA,180381,105
"370",20160303160878,"west","HI","female",47,"bachelor's degree","White only","no","US","yes","married","rent","75000-99999",2016,3,30,"no",NA,NA,"not_in_labor_force","no",NA,NA,NA,NA,NA,NA,"none",NA,NA,3,"yes",17,7775813.446951,420,15,90,NA,NA,NA,65,15,NA,NA,NA,30,10,NA,180382,45
"371",20160303160878,"west","HI","female",47,"bachelor's degree","White only","no","US","yes","married","rent","75000-99999",2016,3,30,"no",NA,NA,"not_in_labor_force","no",NA,NA,NA,NA,NA,NA,"none",NA,NA,3,"yes",17,7775813.446951,420,15,90,NA,NA,NA,65,15,NA,NA,NA,30,10,NA,180782,35
"372",20160303160878,"west","HI","female",47,"bachelor's degree","White only","no","US","yes","married","rent","75000-99999",2016,3,30,"no",NA,NA,"not_in_labor_force","no",NA,NA,NA,NA,NA,NA,"none",NA,NA,3,"yes",17,7775813.446951,420,15,90,NA,NA,NA,65,15,NA,NA,NA,4,7,NA,10101,420
"373",20160303160878,"west","HI","female",47,"bachelor's degree","White only","no","US","yes","married","rent","75000-99999",2016,3,30,"no",NA,NA,"not_in_labor_force","no",NA,NA,NA,NA,NA,NA,"none",NA,NA,3,"yes",17,7775813.446951,420,15,90,NA,NA,NA,65,15,NA,NA,NA,4,7,NA,10201,15
"374",20160303160878,"west","HI","female",47,"bachelor's degree","White only","no","US","yes","married","rent","75000-99999",2016,3,30,"no",NA,NA,"not_in_labor_force","no",NA,NA,NA,NA,NA,NA,"none",NA,NA,3,"yes",17,7775813.446951,420,15,90,NA,NA,NA,65,15,NA,NA,NA,4,7,NA,20101,60
"375",20160303160878,"west","HI","female",47,"bachelor's degree","White only","no","US","yes","married","rent","75000-99999",2016,3,30,"no",NA,NA,"not_in_labor_force","no",NA,NA,NA,NA,NA,NA,"none",NA,NA,3,"yes",17,7775813.446951,420,15,90,NA,NA,NA,65,15,NA,NA,NA,4,7,NA,20102,15
"376",20160303160878,"west","HI","female",47,"bachelor's degree","White only","no","US","yes","married","rent","75000-99999",2016,3,30,"no",NA,NA,"not_in_labor_force","no",NA,NA,NA,NA,NA,NA,"none",NA,NA,3,"yes",17,7775813.446951,420,15,90,NA,NA,NA,65,15,NA,NA,NA,4,7,NA,20104,10
"377",20160303160878,"west","HI","female",47,"bachelor's degree","White only","no","US","yes","married","rent","75000-99999",2016,3,30,"no",NA,NA,"not_in_labor_force","no",NA,NA,NA,NA,NA,NA,"none",NA,NA,3,"yes",17,7775813.446951,420,15,90,NA,NA,NA,65,15,NA,NA,NA,4,7,NA,20201,70
"378",20160303160878,"west","HI","female",47,"bachelor's degree","White only","no","US","yes","married","rent","75000-99999",2016,3,30,"no",NA,NA,"not_in_labor_force","no",NA,NA,NA,NA,NA,NA,"none",NA,NA,3,"yes",17,7775813.446951,420,15,90,NA,NA,NA,65,15,NA,NA,NA,4,7,NA,20203,30
"379",20160303160878,"west","HI","female",47,"bachelor's degree","White only","no","US","yes","married","rent","75000-99999",2016,3,30,"no",NA,NA,"not_in_labor_force","no",NA,NA,NA,NA,NA,NA,"none",NA,NA,3,"yes",17,7775813.446951,420,15,90,NA,NA,NA,65,15,NA,NA,NA,4,7,NA,20501,45
"380",20160303160878,"west","HI","female",47,"bachelor's degree","White only","no","US","yes","married","rent","75000-99999",2016,3,30,"no",NA,NA,"not_in_labor_force","no",NA,NA,NA,NA,NA,NA,"none",NA,NA,3,"yes",17,7775813.446951,420,15,90,NA,NA,NA,65,15,NA,NA,NA,4,7,NA,20902,15
"381",20160303160878,"west","HI","female",47,"bachelor's degree","White only","no","US","yes","married","rent","75000-99999",2016,3,30,"no",NA,NA,"not_in_labor_force","no",NA,NA,NA,NA,NA,NA,"none",NA,NA,3,"yes",17,7775813.446951,420,15,90,NA,NA,NA,65,15,NA,NA,NA,4,7,NA,20904,10
"382",20160303160878,"west","HI","female",47,"bachelor's degree","White only","no","US","yes","married","rent","75000-99999",2016,3,30,"no",NA,NA,"not_in_labor_force","no",NA,NA,NA,NA,NA,NA,"none",NA,NA,3,"yes",17,7775813.446951,420,15,90,NA,NA,NA,65,15,NA,NA,NA,4,7,NA,30110,45
"383",20160303160878,"west","HI","female",47,"bachelor's degree","White only","no","US","yes","married","rent","75000-99999",2016,3,30,"no",NA,NA,"not_in_labor_force","no",NA,NA,NA,NA,NA,NA,"none",NA,NA,3,"yes",17,7775813.446951,420,15,90,NA,NA,NA,65,15,NA,NA,NA,4,7,NA,30111,30
"384",20160303160878,"west","HI","female",47,"bachelor's degree","White only","no","US","yes","married","rent","75000-99999",2016,3,30,"no",NA,NA,"not_in_labor_force","no",NA,NA,NA,NA,NA,NA,"none",NA,NA,3,"yes",17,7775813.446951,420,15,90,NA,NA,NA,65,15,NA,NA,NA,4,7,NA,30112,4
"385",20160303160878,"west","HI","female",47,"bachelor's degree","White only","no","US","yes","married","rent","75000-99999",2016,3,30,"no",NA,NA,"not_in_labor_force","no",NA,NA,NA,NA,NA,NA,"none",NA,NA,3,"yes",17,7775813.446951,420,15,90,NA,NA,NA,65,15,NA,NA,NA,4,7,NA,30503,7
"386",20160303160878,"west","HI","female",47,"bachelor's degree","White only","no","US","yes","married","rent","75000-99999",2016,3,30,"no",NA,NA,"not_in_labor_force","no",NA,NA,NA,NA,NA,NA,"none",NA,NA,3,"yes",17,7775813.446951,420,15,90,NA,NA,NA,65,15,NA,NA,NA,4,7,NA,30504,10
"387",20160303160878,"west","HI","female",47,"bachelor's degree","White only","no","US","yes","married","rent","75000-99999",2016,3,30,"no",NA,NA,"not_in_labor_force","no",NA,NA,NA,NA,NA,NA,"none",NA,NA,3,"yes",17,7775813.446951,420,15,90,NA,NA,NA,65,15,NA,NA,NA,4,7,NA,70104,15
"388",20160303160878,"west","HI","female",47,"bachelor's degree","White only","no","US","yes","married","rent","75000-99999",2016,3,30,"no",NA,NA,"not_in_labor_force","no",NA,NA,NA,NA,NA,NA,"none",NA,NA,3,"yes",17,7775813.446951,420,15,90,NA,NA,NA,65,15,NA,NA,NA,4,7,NA,110101,65
"389",20160303160878,"west","HI","female",47,"bachelor's degree","White only","no","US","yes","married","rent","75000-99999",2016,3,30,"no",NA,NA,"not_in_labor_force","no",NA,NA,NA,NA,NA,NA,"none",NA,NA,3,"yes",17,7775813.446951,420,15,90,NA,NA,NA,65,15,NA,NA,NA,4,7,NA,120101,105
"390",20160303160878,"west","HI","female",47,"bachelor's degree","White only","no","US","yes","married","rent","75000-99999",2016,3,30,"no",NA,NA,"not_in_labor_force","no",NA,NA,NA,NA,NA,NA,"none",NA,NA,3,"yes",17,7775813.446951,420,15,90,NA,NA,NA,65,15,NA,NA,NA,4,7,NA,120303,144
"391",20160303160878,"west","HI","female",47,"bachelor's degree","White only","no","US","yes","married","rent","75000-99999",2016,3,30,"no",NA,NA,"not_in_labor_force","no",NA,NA,NA,NA,NA,NA,"none",NA,NA,3,"yes",17,7775813.446951,420,15,90,NA,NA,NA,65,15,NA,NA,NA,4,7,NA,160101,90
"392",20160303160878,"west","HI","female",47,"bachelor's degree","White only","no","US","yes","married","rent","75000-99999",2016,3,30,"no",NA,NA,"not_in_labor_force","no",NA,NA,NA,NA,NA,NA,"none",NA,NA,3,"yes",17,7775813.446951,420,15,90,NA,NA,NA,65,15,NA,NA,NA,4,7,NA,180280,50
"393",20160303160878,"west","HI","female",47,"bachelor's degree","White only","no","US","yes","married","rent","75000-99999",2016,3,30,"no",NA,NA,"not_in_labor_force","no",NA,NA,NA,NA,NA,NA,"none",NA,NA,3,"yes",17,7775813.446951,420,15,90,NA,NA,NA,65,15,NA,NA,NA,4,7,NA,180381,105
"394",20160303160878,"west","HI","female",47,"bachelor's degree","White only","no","US","yes","married","rent","75000-99999",2016,3,30,"no",NA,NA,"not_in_labor_force","no",NA,NA,NA,NA,NA,NA,"none",NA,NA,3,"yes",17,7775813.446951,420,15,90,NA,NA,NA,65,15,NA,NA,NA,4,7,NA,180382,45
"395",20160303160878,"west","HI","female",47,"bachelor's degree","White only","no","US","yes","married","rent","75000-99999",2016,3,30,"no",NA,NA,"not_in_labor_force","no",NA,NA,NA,NA,NA,NA,"none",NA,NA,3,"yes",17,7775813.446951,420,15,90,NA,NA,NA,65,15,NA,NA,NA,4,7,NA,180782,35
"396",20160303160878,"west","HI","female",47,"bachelor's degree","White only","no","US","yes","married","rent","75000-99999",2016,3,30,"no",NA,NA,"not_in_labor_force","no",NA,NA,NA,NA,NA,NA,"none",NA,NA,3,"yes",17,7775813.446951,420,15,90,NA,NA,NA,65,15,NA,NA,NA,4,10,NA,10101,420
"397",20160303160878,"west","HI","female",47,"bachelor's degree","White only","no","US","yes","married","rent","75000-99999",2016,3,30,"no",NA,NA,"not_in_labor_force","no",NA,NA,NA,NA,NA,NA,"none",NA,NA,3,"yes",17,7775813.446951,420,15,90,NA,NA,NA,65,15,NA,NA,NA,4,10,NA,10201,15
"398",20160303160878,"west","HI","female",47,"bachelor's degree","White only","no","US","yes","married","rent","75000-99999",2016,3,30,"no",NA,NA,"not_in_labor_force","no",NA,NA,NA,NA,NA,NA,"none",NA,NA,3,"yes",17,7775813.446951,420,15,90,NA,NA,NA,65,15,NA,NA,NA,4,10,NA,20101,60
"399",20160303160878,"west","HI","female",47,"bachelor's degree","White only","no","US","yes","married","rent","75000-99999",2016,3,30,"no",NA,NA,"not_in_labor_force","no",NA,NA,NA,NA,NA,NA,"none",NA,NA,3,"yes",17,7775813.446951,420,15,90,NA,NA,NA,65,15,NA,NA,NA,4,10,NA,20102,15
"400",20160303160878,"west","HI","female",47,"bachelor's degree","White only","no","US","yes","married","rent","75000-99999",2016,3,30,"no",NA,NA,"not_in_labor_force","no",NA,NA,NA,NA,NA,NA,"none",NA,NA,3,"yes",17,7775813.446951,420,15,90,NA,NA,NA,65,15,NA,NA,NA,4,10,NA,20104,10
"401",20160303160878,"west","HI","female",47,"bachelor's degree","White only","no","US","yes","married","rent","75000-99999",2016,3,30,"no",NA,NA,"not_in_labor_force","no",NA,NA,NA,NA,NA,NA,"none",NA,NA,3,"yes",17,7775813.446951,420,15,90,NA,NA,NA,65,15,NA,NA,NA,4,10,NA,20201,70
"402",20160303160878,"west","HI","female",47,"bachelor's degree","White only","no","US","yes","married","rent","75000-99999",2016,3,30,"no",NA,NA,"not_in_labor_force","no",NA,NA,NA,NA,NA,NA,"none",NA,NA,3,"yes",17,7775813.446951,420,15,90,NA,NA,NA,65,15,NA,NA,NA,4,10,NA,20203,30
"403",20160303160878,"west","HI","female",47,"bachelor's degree","White only","no","US","yes","married","rent","75000-99999",2016,3,30,"no",NA,NA,"not_in_labor_force","no",NA,NA,NA,NA,NA,NA,"none",NA,NA,3,"yes",17,7775813.446951,420,15,90,NA,NA,NA,65,15,NA,NA,NA,4,10,NA,20501,45
"404",20160303160878,"west","HI","female",47,"bachelor's degree","White only","no","US","yes","married","rent","75000-99999",2016,3,30,"no",NA,NA,"not_in_labor_force","no",NA,NA,NA,NA,NA,NA,"none",NA,NA,3,"yes",17,7775813.446951,420,15,90,NA,NA,NA,65,15,NA,NA,NA,4,10,NA,20902,15
"405",20160303160878,"west","HI","female",47,"bachelor's degree","White only","no","US","yes","married","rent","75000-99999",2016,3,30,"no",NA,NA,"not_in_labor_force","no",NA,NA,NA,NA,NA,NA,"none",NA,NA,3,"yes",17,7775813.446951,420,15,90,NA,NA,NA,65,15,NA,NA,NA,4,10,NA,20904,10
"406",20160303160878,"west","HI","female",47,"bachelor's degree","White only","no","US","yes","married","rent","75000-99999",2016,3,30,"no",NA,NA,"not_in_labor_force","no",NA,NA,NA,NA,NA,NA,"none",NA,NA,3,"yes",17,7775813.446951,420,15,90,NA,NA,NA,65,15,NA,NA,NA,4,10,NA,30110,45
"407",20160303160878,"west","HI","female",47,"bachelor's degree","White only","no","US","yes","married","rent","75000-99999",2016,3,30,"no",NA,NA,"not_in_labor_force","no",NA,NA,NA,NA,NA,NA,"none",NA,NA,3,"yes",17,7775813.446951,420,15,90,NA,NA,NA,65,15,NA,NA,NA,4,10,NA,30111,30
"408",20160303160878,"west","HI","female",47,"bachelor's degree","White only","no","US","yes","married","rent","75000-99999",2016,3,30,"no",NA,NA,"not_in_labor_force","no",NA,NA,NA,NA,NA,NA,"none",NA,NA,3,"yes",17,7775813.446951,420,15,90,NA,NA,NA,65,15,NA,NA,NA,4,10,NA,30112,4
"409",20160303160878,"west","HI","female",47,"bachelor's degree","White only","no","US","yes","married","rent","75000-99999",2016,3,30,"no",NA,NA,"not_in_labor_force","no",NA,NA,NA,NA,NA,NA,"none",NA,NA,3,"yes",17,7775813.446951,420,15,90,NA,NA,NA,65,15,NA,NA,NA,4,10,NA,30503,7
"410",20160303160878,"west","HI","female",47,"bachelor's degree","White only","no","US","yes","married","rent","75000-99999",2016,3,30,"no",NA,NA,"not_in_labor_force","no",NA,NA,NA,NA,NA,NA,"none",NA,NA,3,"yes",17,7775813.446951,420,15,90,NA,NA,NA,65,15,NA,NA,NA,4,10,NA,30504,10
"411",20160303160878,"west","HI","female",47,"bachelor's degree","White only","no","US","yes","married","rent","75000-99999",2016,3,30,"no",NA,NA,"not_in_labor_force","no",NA,NA,NA,NA,NA,NA,"none",NA,NA,3,"yes",17,7775813.446951,420,15,90,NA,NA,NA,65,15,NA,NA,NA,4,10,NA,70104,15
"412",20160303160878,"west","HI","female",47,"bachelor's degree","White only","no","US","yes","married","rent","75000-99999",2016,3,30,"no",NA,NA,"not_in_labor_force","no",NA,NA,NA,NA,NA,NA,"none",NA,NA,3,"yes",17,7775813.446951,420,15,90,NA,NA,NA,65,15,NA,NA,NA,4,10,NA,110101,65
"413",20160303160878,"west","HI","female",47,"bachelor's degree","White only","no","US","yes","married","rent","75000-99999",2016,3,30,"no",NA,NA,"not_in_labor_force","no",NA,NA,NA,NA,NA,NA,"none",NA,NA,3,"yes",17,7775813.446951,420,15,90,NA,NA,NA,65,15,NA,NA,NA,4,10,NA,120101,105
"414",20160303160878,"west","HI","female",47,"bachelor's degree","White only","no","US","yes","married","rent","75000-99999",2016,3,30,"no",NA,NA,"not_in_labor_force","no",NA,NA,NA,NA,NA,NA,"none",NA,NA,3,"yes",17,7775813.446951,420,15,90,NA,NA,NA,65,15,NA,NA,NA,4,10,NA,120303,144
"415",20160303160878,"west","HI","female",47,"bachelor's degree","White only","no","US","yes","married","rent","75000-99999",2016,3,30,"no",NA,NA,"not_in_labor_force","no",NA,NA,NA,NA,NA,NA,"none",NA,NA,3,"yes",17,7775813.446951,420,15,90,NA,NA,NA,65,15,NA,NA,NA,4,10,NA,160101,90
"416",20160303160878,"west","HI","female",47,"bachelor's degree","White only","no","US","yes","married","rent","75000-99999",2016,3,30,"no",NA,NA,"not_in_labor_force","no",NA,NA,NA,NA,NA,NA,"none",NA,NA,3,"yes",17,7775813.446951,420,15,90,NA,NA,NA,65,15,NA,NA,NA,4,10,NA,180280,50
"417",20160303160878,"west","HI","female",47,"bachelor's degree","White only","no","US","yes","married","rent","75000-99999",2016,3,30,"no",NA,NA,"not_in_labor_force","no",NA,NA,NA,NA,NA,NA,"none",NA,NA,3,"yes",17,7775813.446951,420,15,90,NA,NA,NA,65,15,NA,NA,NA,4,10,NA,180381,105
"418",20160303160878,"west","HI","female",47,"bachelor's degree","White only","no","US","yes","married","rent","75000-99999",2016,3,30,"no",NA,NA,"not_in_labor_force","no",NA,NA,NA,NA,NA,NA,"none",NA,NA,3,"yes",17,7775813.446951,420,15,90,NA,NA,NA,65,15,NA,NA,NA,4,10,NA,180382,45
"419",20160303160878,"west","HI","female",47,"bachelor's degree","White only","no","US","yes","married","rent","75000-99999",2016,3,30,"no",NA,NA,"not_in_labor_force","no",NA,NA,NA,NA,NA,NA,"none",NA,NA,3,"yes",17,7775813.446951,420,15,90,NA,NA,NA,65,15,NA,NA,NA,4,10,NA,180782,35
"420",20160303160878,"west","HI","female",47,"bachelor's degree","White only","no","US","yes","married","rent","75000-99999",2016,3,30,"no",NA,NA,"not_in_labor_force","no",NA,NA,NA,NA,NA,NA,"none",NA,NA,3,"yes",17,7775813.446951,420,10,90,NA,NA,NA,65,15,NA,NA,NA,45,7,NA,10101,420
"421",20160303160878,"west","HI","female",47,"bachelor's degree","White only","no","US","yes","married","rent","75000-99999",2016,3,30,"no",NA,NA,"not_in_labor_force","no",NA,NA,NA,NA,NA,NA,"none",NA,NA,3,"yes",17,7775813.446951,420,10,90,NA,NA,NA,65,15,NA,NA,NA,45,7,NA,10201,15
"422",20160303160878,"west","HI","female",47,"bachelor's degree","White only","no","US","yes","married","rent","75000-99999",2016,3,30,"no",NA,NA,"not_in_labor_force","no",NA,NA,NA,NA,NA,NA,"none",NA,NA,3,"yes",17,7775813.446951,420,10,90,NA,NA,NA,65,15,NA,NA,NA,45,7,NA,20101,60
"423",20160303160878,"west","HI","female",47,"bachelor's degree","White only","no","US","yes","married","rent","75000-99999",2016,3,30,"no",NA,NA,"not_in_labor_force","no",NA,NA,NA,NA,NA,NA,"none",NA,NA,3,"yes",17,7775813.446951,420,10,90,NA,NA,NA,65,15,NA,NA,NA,45,7,NA,20102,15
"424",20160303160878,"west","HI","female",47,"bachelor's degree","White only","no","US","yes","married","rent","75000-99999",2016,3,30,"no",NA,NA,"not_in_labor_force","no",NA,NA,NA,NA,NA,NA,"none",NA,NA,3,"yes",17,7775813.446951,420,10,90,NA,NA,NA,65,15,NA,NA,NA,45,7,NA,20104,10
"425",20160303160878,"west","HI","female",47,"bachelor's degree","White only","no","US","yes","married","rent","75000-99999",2016,3,30,"no",NA,NA,"not_in_labor_force","no",NA,NA,NA,NA,NA,NA,"none",NA,NA,3,"yes",17,7775813.446951,420,10,90,NA,NA,NA,65,15,NA,NA,NA,45,7,NA,20201,70
"426",20160303160878,"west","HI","female",47,"bachelor's degree","White only","no","US","yes","married","rent","75000-99999",2016,3,30,"no",NA,NA,"not_in_labor_force","no",NA,NA,NA,NA,NA,NA,"none",NA,NA,3,"yes",17,7775813.446951,420,10,90,NA,NA,NA,65,15,NA,NA,NA,45,7,NA,20203,30
"427",20160303160878,"west","HI","female",47,"bachelor's degree","White only","no","US","yes","married","rent","75000-99999",2016,3,30,"no",NA,NA,"not_in_labor_force","no",NA,NA,NA,NA,NA,NA,"none",NA,NA,3,"yes",17,7775813.446951,420,10,90,NA,NA,NA,65,15,NA,NA,NA,45,7,NA,20501,45
"428",20160303160878,"west","HI","female",47,"bachelor's degree","White only","no","US","yes","married","rent","75000-99999",2016,3,30,"no",NA,NA,"not_in_labor_force","no",NA,NA,NA,NA,NA,NA,"none",NA,NA,3,"yes",17,7775813.446951,420,10,90,NA,NA,NA,65,15,NA,NA,NA,45,7,NA,20902,15
"429",20160303160878,"west","HI","female",47,"bachelor's degree","White only","no","US","yes","married","rent","75000-99999",2016,3,30,"no",NA,NA,"not_in_labor_force","no",NA,NA,NA,NA,NA,NA,"none",NA,NA,3,"yes",17,7775813.446951,420,10,90,NA,NA,NA,65,15,NA,NA,NA,45,7,NA,20904,10
"430",20160303160878,"west","HI","female",47,"bachelor's degree","White only","no","US","yes","married","rent","75000-99999",2016,3,30,"no",NA,NA,"not_in_labor_force","no",NA,NA,NA,NA,NA,NA,"none",NA,NA,3,"yes",17,7775813.446951,420,10,90,NA,NA,NA,65,15,NA,NA,NA,45,7,NA,30110,45
"431",20160303160878,"west","HI","female",47,"bachelor's degree","White only","no","US","yes","married","rent","75000-99999",2016,3,30,"no",NA,NA,"not_in_labor_force","no",NA,NA,NA,NA,NA,NA,"none",NA,NA,3,"yes",17,7775813.446951,420,10,90,NA,NA,NA,65,15,NA,NA,NA,45,7,NA,30111,30
"432",20160303160878,"west","HI","female",47,"bachelor's degree","White only","no","US","yes","married","rent","75000-99999",2016,3,30,"no",NA,NA,"not_in_labor_force","no",NA,NA,NA,NA,NA,NA,"none",NA,NA,3,"yes",17,7775813.446951,420,10,90,NA,NA,NA,65,15,NA,NA,NA,45,7,NA,30112,4
"433",20160303160878,"west","HI","female",47,"bachelor's degree","White only","no","US","yes","married","rent","75000-99999",2016,3,30,"no",NA,NA,"not_in_labor_force","no",NA,NA,NA,NA,NA,NA,"none",NA,NA,3,"yes",17,7775813.446951,420,10,90,NA,NA,NA,65,15,NA,NA,NA,45,7,NA,30503,7
"434",20160303160878,"west","HI","female",47,"bachelor's degree","White only","no","US","yes","married","rent","75000-99999",2016,3,30,"no",NA,NA,"not_in_labor_force","no",NA,NA,NA,NA,NA,NA,"none",NA,NA,3,"yes",17,7775813.446951,420,10,90,NA,NA,NA,65,15,NA,NA,NA,45,7,NA,30504,10
"435",20160303160878,"west","HI","female",47,"bachelor's degree","White only","no","US","yes","married","rent","75000-99999",2016,3,30,"no",NA,NA,"not_in_labor_force","no",NA,NA,NA,NA,NA,NA,"none",NA,NA,3,"yes",17,7775813.446951,420,10,90,NA,NA,NA,65,15,NA,NA,NA,45,7,NA,70104,15
"436",20160303160878,"west","HI","female",47,"bachelor's degree","White only","no","US","yes","married","rent","75000-99999",2016,3,30,"no",NA,NA,"not_in_labor_force","no",NA,NA,NA,NA,NA,NA,"none",NA,NA,3,"yes",17,7775813.446951,420,10,90,NA,NA,NA,65,15,NA,NA,NA,45,7,NA,110101,65
"437",20160303160878,"west","HI","female",47,"bachelor's degree","White only","no","US","yes","married","rent","75000-99999",2016,3,30,"no",NA,NA,"not_in_labor_force","no",NA,NA,NA,NA,NA,NA,"none",NA,NA,3,"yes",17,7775813.446951,420,10,90,NA,NA,NA,65,15,NA,NA,NA,45,7,NA,120101,105
"438",20160303160878,"west","HI","female",47,"bachelor's degree","White only","no","US","yes","married","rent","75000-99999",2016,3,30,"no",NA,NA,"not_in_labor_force","no",NA,NA,NA,NA,NA,NA,"none",NA,NA,3,"yes",17,7775813.446951,420,10,90,NA,NA,NA,65,15,NA,NA,NA,45,7,NA,120303,144
"439",20160303160878,"west","HI","female",47,"bachelor's degree","White only","no","US","yes","married","rent","75000-99999",2016,3,30,"no",NA,NA,"not_in_labor_force","no",NA,NA,NA,NA,NA,NA,"none",NA,NA,3,"yes",17,7775813.446951,420,10,90,NA,NA,NA,65,15,NA,NA,NA,45,7,NA,160101,90
"440",20160303160878,"west","HI","female",47,"bachelor's degree","White only","no","US","yes","married","rent","75000-99999",2016,3,30,"no",NA,NA,"not_in_labor_force","no",NA,NA,NA,NA,NA,NA,"none",NA,NA,3,"yes",17,7775813.446951,420,10,90,NA,NA,NA,65,15,NA,NA,NA,45,7,NA,180280,50
"441",20160303160878,"west","HI","female",47,"bachelor's degree","White only","no","US","yes","married","rent","75000-99999",2016,3,30,"no",NA,NA,"not_in_labor_force","no",NA,NA,NA,NA,NA,NA,"none",NA,NA,3,"yes",17,7775813.446951,420,10,90,NA,NA,NA,65,15,NA,NA,NA,45,7,NA,180381,105
"442",20160303160878,"west","HI","female",47,"bachelor's degree","White only","no","US","yes","married","rent","75000-99999",2016,3,30,"no",NA,NA,"not_in_labor_force","no",NA,NA,NA,NA,NA,NA,"none",NA,NA,3,"yes",17,7775813.446951,420,10,90,NA,NA,NA,65,15,NA,NA,NA,45,7,NA,180382,45
